duration,fpackets,bpackets,fbytes,bbytes,label,id
116.1468958855,27,47,2497,38728,16202,625
7.2973232269,15,34,1763,36566,16202,626
7.4449198246,18,45,1925,52820,16202,627
7.2993588448,15,36,1763,39501,16202,628
7.4917948246,22,51,2141,60267,16202,629
729.8045811653,329,900,34878,1050425,16202,630
0.3138608932,10,25,1640,28072,16202,631
0.7342000008,46,189,3584,257838,16202,632
0.4497592449,15,46,1910,56412,16202,633
0.5455200672,19,66,2126,84692,16202,634
8.8282511234,578,2388,32312,3365699,16202,635
0.9694972038,9,8,2415,4894,14202,636
7.3160851002,17,37,1871,40771,16202,637
116.1814208031,88,294,5511,386629,16202,638
116.1509821415,30,59,2379,52793,16202,639
7.3076088428,14,26,1566,24943,16202,640
104.5791990757,24,24,5826,9391,18202,641
7.3049628735,10,12,1583,4967,18202,642
7.3227670193,15,23,1858,20725,18202,643
7.3113040924,10,12,1581,4973,18202,644
7.3047242165,10,12,1503,5019,18202,645
0.3505458832,12,31,1728,35324,18202,646
7.3386819363,16,33,1612,35035,16202,647
105.6507940292,24,24,5670,9405,18202,648
7.3059580326,10,12,1583,4967,18202,649
7.3234009743,10,12,1581,4973,18202,650
7.324917078,13,25,1748,23294,18202,651
1.9219861031,12,32,1726,34751,18202,652
0.9787979126,9,8,2415,4894,14202,653
126.1559402943,40,107,3261,105405,16202,654
225.1649451256,46,89,3875,77376,16202,655
0.4646224976,10,10,1478,6269,15202,656
1.0343809128,9,9,2415,4954,14202,657
74.3344409466,8,12,1093,11024,14202,658
7.4044911861,17,33,2363,32592,16202,659
117.5674209595,1117,2737,73846,3844179,18202,660
866.5766479969,262,671,29324,732517,16202,661
7.3158941269,12,20,1695,16945,16202,662
18.5775740147,143,589,9778,819150,16202,663
7.3129448891,13,24,1669,22514,16202,664
4.4278111458,19,67,2206,88038,16202,665
0.430366993,14,46,1936,56990,16202,666
3.9203240871,11,30,1771,33012,16202,667
7.3209648132,17,34,1884,36759,16202,668
7.2981112003,15,30,1763,30318,16202,669
116.1651058197,74,267,4755,347656,16202,670
0.462264061,11,10,1532,6269,15202,671
7.3268620968,15,32,1526,32945,16202,672
116.8275351524,32,65,2590,63724,16202,673
18.6696379185,3693,10159,216987,14344790,16202,674
60.6764070988,7,7,1342,4368,14202,675
0.9598419666,9,8,2415,4894,14202,676
7.7687139511,44,159,3092,212647,16202,677
115.4581811428,22,25,2057,9343,16202,678
0.4779319763,10,13,1478,11311,15202,679
0.4795587063,11,13,1532,11311,15202,680
0.3024837971,9,13,2710,6475,13202,681
64.0735280514,7,7,1358,4368,14202,682
74.7545540333,8,11,1093,10778,14202,683
13.4182841778,7,13,1206,12804,14202,684
0.5362691879,11,13,1532,11311,15202,685
1.0166637897,10,5,1856,3356,14202,686
0.924943924,11,15,5622,13438,14202,687
63.2157502174,7,7,1342,4368,14202,688
2.6759748459,17,22,17311,15306,14202,689
0.5330367088,10,13,1478,11311,15202,690
0.3761966228,9,13,2733,6477,13202,691
3.0970959663,8,8,1077,5672,14202,692
14727.8177099228,4568,7394,1625567,1795230,16202,693
15.1793341637,198,673,14929,919163,16202,694
7.3237879276,15,30,1629,30206,16202,695
186.7200000286,23,27,3303,6408,16202,696
7.3574240208,11,18,1610,13490,16202,697
181.7141258717,25,31,3089,6407,16202,698
116.2686610222,24,33,2402,17933,16202,699
61.0874998569,15,14,1492,4731,18202,700
116.1035251617,23,29,2298,15401,16202,701
0.5146179199,10,13,1478,11311,15202,702
1.017261982,9,5,1802,3356,14202,703
0.9454498291,10,13,1478,11311,15202,704
1.0273728371,10,14,1478,11371,15202,705
7.2997939587,9,10,1438,2550,16202,706
0.4945139885,9,9,2709,6317,13202,707
60.6829097271,10,8,3292,4652,14202,708
57312.5524606705,17283,27434,6266186,5539358,16202,709
0.5580639839,10,13,1478,11311,15202,710
0.43400383,7,6,1109,4325,14202,711
0.4253549576,10,13,1478,11311,15202,712
2.3471970558,12,11,7166,5315,14202,713
1.5261421204,14,16,14452,9267,14202,714
0.4233601093,9,9,2710,6320,13202,715
0.4958329201,10,13,1478,11311,15202,716
1.0965278149,9,5,1802,3356,14202,717
10.1647801399,10,8,1697,5512,14202,718
10.1639420986,8,6,807,4278,14202,719
10.1637539864,9,7,1490,5089,14202,720
18477.6047151089,5673,8970,2056116,1887232,16202,721
14.2784941196,220,676,17049,919249,16202,722
7.3278677464,15,30,1629,30214,16202,723
186.7682261467,24,27,3436,6419,16202,724
182.0426769257,25,30,3088,6353,16202,725
122.5790719986,32,53,3197,43252,16202,726
61.1473090649,15,14,1492,4729,18202,727
122.3370687962,25,29,2789,13074,16202,728
61.0155589581,11,8,3542,4652,14202,729
0.3592522144,9,12,2735,6410,13202,730
1.1935679913,9,5,1802,3356,14202,731
0.4529266357,10,13,1478,11311,15202,732
0.4835398197,10,13,1478,11311,15202,733
7.5456941128,24,69,2435,85574,16202,734
0.4314537048,10,13,1478,11311,15202,735
31270.0416531563,9456,15101,3424986,3129116,16202,736
15.995221138,154,457,12493,619417,16202,737
7.3138959408,14,30,1575,30213,16202,738
66.0006670952,25,37,2893,18152,13202,739
187.2085897923,25,27,3413,6408,16202,740
182.4045100212,25,30,3091,6351,16202,741
7.4113030434,16,33,2269,32810,16202,742
7.2995619774,9,10,1467,3339,16202,743
61.1637070179,15,14,1492,4731,18202,744
0.4507622719,10,13,1478,11311,15202,745
1.0622348785,10,5,1856,3356,14202,746
0.4627223015,10,13,1478,11311,15202,747
1.5463659763,13,15,12409,8231,14202,748
0.9002022743,11,14,4134,13808,14202,749
0.5258169174,10,13,1478,11311,15202,750
0.5038626194,9,9,2711,6321,13202,751
10.2109918594,8,6,807,4278,14202,752
10.2108242512,10,7,1544,5089,14202,753
10.1191198826,10,8,1697,5512,14202,754
0.4244198799,10,13,1478,11311,15202,755
0.5265293121,8,6,1163,4325,14202,756
1963.1963741779,615,973,224531,199604,16202,757
190.5801568031,24,23,2729,6484,16202,758
116.1607887745,22,25,1930,8624,16202,759
879.0225381851,286,418,95019,87819,16202,760
1194.5899999142,387,595,139426,121025,16202,761
190.1046380997,21,22,1887,5520,16202,762
0.3894631863,9,13,2712,6472,13202,763
1481.6852033138,453,721,159677,148366,16202,764
0.9799501896,11,15,5622,13852,14202,765
2.0034081936,11,10,4658,6291,14202,766
0.4151370525,17,14,2132,5420,18403,767
152.2463779449,113,134,25677,83652,17403,768
151.9709100723,625,862,55776,926028,18403,769
5.3007938862,592,725,51714,1006700,17403,770
150.9944677353,73,74,23879,12407,17403,771
0.2813560963,16,17,2084,5777,17403,772
0.3874239922,37,41,4358,35003,13403,773
0.3006329536,17,17,2683,5698,13403,774
13.6860010624,99,133,10760,131044,13403,775
0.2790973186,18,20,2206,9749,13403,776
0.9169209003,17,16,2206,11501,17403,777
55.0875592232,1273,3814,103140,5339496,17403,778
0.4176311493,19,15,2426,5650,13403,779
0.401901722,33,30,3342,29923,13403,780
0.3019030094,16,19,2107,9215,13403,781
0.4260780811,132,166,16480,183084,18403,782
241.2618019581,109,133,19981,90710,17403,783
59.1457412243,1129,1461,96453,2043375,17403,784
240.2520959377,96,114,19134,77268,17403,785
239.8756890297,550,743,49944,879349,18403,786
239.0465252399,29,29,7654,7203,17403,787
237.675691843,103,138,11231,131371,13403,788
237.645636797,111,146,15430,130586,18403,789
0.9533829689,18,16,2272,11501,17403,790
0.331207037,18,13,1561,5012,13403,791
240.7889351845,554,743,49364,871525,18403,792
240.1574771404,30,29,7720,7203,17403,793
240.1259520054,58,49,13441,17605,13403,794
240.1255002022,179,203,15376,247738,13403,795
237.8889477253,80,105,7805,102868,13403,796
0.4917299747,18,16,2267,11501,17403,797
241.5630471706,568,737,53878,878970,18403,798
240.3841130733,32,32,7868,7400,17403,799
238.6118376255,193,167,39795,86909,18403,800
238.4699831009,107,128,14564,115706,18403,801
0.9575958252,17,16,2202,11501,17403,802
240.4658868313,22,18,3044,6062,13403,803
0.295732975,18,19,2780,6038,13403,804
0.2978229523,17,17,2379,6178,13403,805
187.1958899498,167,205,13089,366992,16101,806
5626.7353339195,2009,1924,218797,3016983,16101,807
32466.9936790466,18628,19593,5610837,5848137,16101,808
20.4072861671,145,230,12628,370697,16101,809
20.4072775841,242,362,19059,612590,16101,810
11.1701421738,24,24,3509,27623,16101,811
24.0948729515,1644,3698,122815,6460223,16101,812
187.2775740623,80,112,7173,193187,16101,813
4620.5694470406,1516,1417,172091,2175338,16101,814
182.7563369274,20,20,2055,17650,16101,815
182.7438299656,17,16,2253,11545,16101,816
244.100587368,31,37,3951,19340,13101,817
240.2410550118,20,26,2324,7090,13101,818
30.2379672527,2213,4599,152794,7469175,16101,819
901.1463670731,37,36,3777,6608,16101,820
8021.5534801483,2498,2351,284979,3542928,16101,821
240.3532319069,21,23,2410,7165,13101,822
11.0520887375,14,10,2667,7537,16101,823
10.1834132671,10,7,1027,6341,16101,824
261.5199961662,39,44,3677,54061,16101,825
240.5503747463,23,26,2690,8296,13101,826
190.3464500904,16,15,1819,10338,16101,827
180.3289346695,15,14,1839,8960,16101,828
188.6300978661,20,21,2277,23834,16101,829
190.3330469131,16,15,1820,10238,16101,830
190.3918457031,34,45,2979,65968,16101,831
190.9871921539,39,46,3706,61135,16101,832
191.0417618752,29,33,3045,47173,16101,833
904.2492740154,37,37,4249,7156,16101,834
240.3944408894,20,23,2818,3016,13201,835
240.3494997025,24,25,4426,6759,13201,836
240.1994400024,16,19,2300,1943,13201,837
240.59973979,29,33,5166,8204,13201,838
240.2360339165,18,20,4261,1829,13201,839
240.3633420467,17,15,2017,1347,13201,840
240.2112729549,19,22,2097,6615,13201,841
240.2046589851,16,19,2300,1943,13201,842
240.5846903324,27,30,5022,7924,13201,843
240.7340631485,29,31,5154,7963,13201,844
182.4192841053,27,26,3339,6583,16201,845
7.2917468548,11,13,1679,8796,16201,846
7.2900049686,11,14,1679,8861,16201,847
289.8522720337,30,35,6896,3858,13201,848
7.3010020256,19,27,2091,30216,16201,849
240.5757350922,24,28,5059,3362,13201,850
65.0153100491,26,36,3606,18718,13201,851
7.4302630424,12,15,1745,11482,16201,852
0.4279150963,26,22,7104,12952,13201,853
0.3678131104,18,17,3313,6167,13201,854
240.2330801487,33,34,23048,3641,13201,855
240.2066423893,17,21,2367,2075,13201,856
240.2031002045,16,20,2134,1988,13201,857
7.4287068844,13,17,1811,14556,16201,858
240.2122681141,16,20,2301,2010,13201,859
7.4367723465,12,16,1745,13010,16201,860
240.1951439381,16,20,2301,2009,13201,861
7.4311060905,12,14,1745,11313,16201,862
240.1993181705,18,22,2197,6668,13201,863
7.4275622368,11,13,1679,8103,16201,864
7.442940712,12,16,1745,12341,16201,865
241.3518371582,19,20,1922,6237,13201,866
528.0881259441,55,57,10233,6188,13201,867
7.5111501217,18,18,1916,16587,16201,868
325.5317308903,30,33,6896,4046,13201,869
7.4359271526,12,15,1745,9974,16201,870
240.2378599644,18,21,2198,6602,13201,871
240.3522977829,20,20,1843,6177,13201,872
7.4250211716,11,14,1679,8859,16201,873
537.6951200962,45,48,8692,5792,13201,874
240.1918461323,16,19,2300,1944,13201,875
936.1485300064,336,320,33268,363797,16201,876
240.2483072281,19,21,4327,1895,13201,877
240.216753006,20,25,2330,6876,13201,878
240.2218630314,18,22,2653,7251,13201,879
240.4765491486,24,31,3442,5688,13201,880
240.1967799664,16,20,2300,2009,13201,881
240.2355077267,19,23,2058,6611,13201,882
241.3599610329,24,30,4232,8249,13201,883
240.2732310295,27,30,7462,11016,13201,884
7.4005510807,14,14,1640,12114,16201,885
7.4470610619,14,17,1877,13952,16201,886
240.4628100395,28,36,3470,9664,13201,887
240.310582161,17,16,2017,1413,13201,888
7.4282457829,15,15,1706,11342,16201,889
240.314234972,20,23,2163,6738,13201,890
240.2079200745,16,19,2300,1943,13201,891
15.0041530132,285,399,23753,630259,16201,892
240.3430747986,20,19,1988,6163,13201,893
7.4382081032,17,19,2075,18017,16201,894
240.2063627243,17,20,1899,6404,13201,895
240.1994140148,17,21,2200,2054,13201,896
240.341127634,20,19,1988,6153,13201,897
240.210526228,16,19,2300,1943,13201,898
240.5484583378,30,30,11339,6952,13201,899
306.2169289589,52,57,20845,35298,13201,900
240.3300049305,17,16,2017,1413,13201,901
240.5985438824,25,28,5125,3443,13201,902
465.9771401882,69,73,14008,12668,13201,903
240.3456437588,24,30,3046,10664,13201,904
240.7065489292,20,24,4795,2985,13201,905
240.611038208,28,32,5088,8231,13201,906
7.6047580242,18,18,1904,16165,16201,907
118.2657680511,52,52,6244,60314,16201,908
116.1099839211,43,48,4868,53638,16201,909
116.110902071,38,35,3930,27731,16201,910
116.1108739376,38,39,4579,42596,16201,911
7639.1436061859,2869,2718,296568,3470309,16201,912
116.1117727757,41,43,4764,42915,16201,913
7.4081127644,13,17,1811,16025,16201,914
240.243011713,18,20,4261,1829,13201,915
240.4170212746,24,30,3442,6460,13201,916
240.2061429024,16,19,2301,1943,13201,917
376.473512888,34,37,6925,8628,13201,918
240.1984333992,16,19,2300,1943,13201,919
240.3853538036,17,16,2017,1413,13201,920
454.0279209614,34,38,7160,4348,13201,921
240.2083280087,16,19,2301,1943,13201,922
7.4119579792,12,15,1745,10630,16201,923
240.4454298019,27,35,3419,10164,13201,924
240.2427668571,19,21,4327,1895,13201,925
240.234680891,19,21,4327,1895,13201,926
7.2892539501,12,15,1745,11751,16201,927
240.2971298695,17,16,2017,1413,13201,928
7.4339067936,12,14,1745,11412,16201,929
240.2044961452,16,20,2300,2009,13201,930
240.373789072,20,23,2163,6749,13201,931
240.5818080902,25,28,5125,3310,13201,932
240.2403078079,18,20,2433,2009,13201,933
240.3833789825,22,24,4294,6703,13201,934
240.195797205,16,20,2300,2009,13201,935
240.5995960236,23,26,4993,3377,13201,936
241.097741127,25,28,5125,3446,13201,937
17.9380807877,18,23,3030,6017,13201,938
240.3721802235,19,19,1922,6163,13201,939
240.2096071243,18,21,2198,6600,13201,940
6418.2788848877,2533,2349,259931,3009820,16201,941
240.2195901871,20,24,2215,7180,13201,942
240.203594923,17,21,2531,2071,13201,943
506.7069001198,89,91,34102,60984,13201,944
240.4530203342,27,33,3419,9237,13201,945
240.2668399811,18,21,2197,6600,13201,946
240.4587988853,25,31,3493,5889,13201,947
240.2892348766,32,34,7500,14969,13201,948
733.5209577084,136,154,20953,47292,13201,949
256.2947072983,38,40,14184,19355,13201,950
256.3240330219,26,28,4442,7092,13201,951
240.2251901627,34,35,22887,8250,13201,952
240.6877641678,22,25,4927,3147,13201,953
240.3170268536,19,21,4327,1895,13201,954
7.3232319355,14,17,1640,13295,16201,955
240.1884100437,15,18,2399,1923,13201,956
7.4417080879,12,16,1745,13062,16201,957
240.3414306641,23,21,2849,3253,13201,958
7.4359250069,14,16,1877,15357,16201,959
240.8818616867,25,29,4890,8147,13201,960
240.2397191525,33,34,23048,3641,13201,961
240.3985452652,17,16,2017,1413,13201,962
240.2089457512,16,19,2301,1943,13201,963
243.9955098629,24,29,2547,7158,13201,964
240.2414062023,18,20,4261,1829,13201,965
240.4986078739,26,35,3716,5918,13201,966
241.1837618351,27,31,5050,8301,13201,967
9246.9916629791,3546,3369,363119,4198831,16201,968
240.3707499504,18,18,1711,5730,13201,969
240.2062880993,16,19,2300,1943,13201,970
240.420799017,23,22,4063,2596,13201,971
240.3843626976,15,15,1885,1347,13201,972
240.2109000683,19,22,2097,6615,13201,973
240.5970230103,24,28,5059,3477,13201,974
240.2246170044,16,19,2300,1944,13201,975
240.2065167427,19,24,2264,6809,13201,976
240.2160151005,19,23,3001,7408,13201,977
25013.4118998051,14381,13145,5129191,4721459,16201,978
240.3463199139,17,19,2531,2047,13201,979
240.3371489048,18,19,1856,6164,13201,980
240.4266757965,24,31,3442,5039,13201,981
240.2567820549,22,25,4294,6710,13201,982
240.5554630756,44,45,24261,12092,13201,983
240.3148829937,17,16,2017,1413,13201,984
240.3511841297,17,16,2017,1413,13201,985
384.9901268482,28,34,3566,3471,13201,986
306.9874668121,24,26,5261,2419,13201,987
240.2031111717,17,20,2531,1997,13201,988
240.347345829,17,16,2017,1413,13201,989
240.9199900627,30,32,5220,8324,13201,990
519.4481892586,133,135,56388,94075,13201,991
7.3991990089,11,13,1679,7592,16201,992
240.4511120319,23,30,3376,6244,13201,993
240.2077698708,16,19,2301,1943,13201,994
7.4151322842,12,15,1745,10632,16201,995
240.3567156792,24,24,4426,6702,13201,996
240.2393331528,18,20,4261,1829,13201,997
240.6413042545,24,26,5059,3261,13201,998
240.6228060722,20,20,1840,6178,13201,999
240.7371511459,24,26,3889,3724,13201,1000
240.2024979591,17,20,2366,2009,13201,1001
240.33177495,24,31,3267,8935,13201,1002
240.3252785206,18,19,1856,6162,13201,1003
240.2673690319,18,20,4261,1829,13201,1004
240.1985807419,16,20,2300,2010,13201,1005
7.3433818817,11,12,1502,7645,16201,1006
240.6382880211,41,43,19383,8208,13201,1007
255.3611900806,29,32,6875,3975,13201,1008
117.1530160904,60,55,5047,61766,16201,1009
240.7618720531,26,27,5197,4218,13201,1010
240.3760528564,26,28,4871,11338,13201,1011
241.2199618816,26,28,5197,3573,13201,1012
240.6685168743,24,27,5065,3327,13201,1013
7.3765971661,20,27,2595,32610,16201,1014
7.3112931252,10,11,1375,5364,16201,1015
7.3088750839,11,12,1441,5702,16201,1016
7.3236453533,10,11,1375,5621,16201,1017
7.3196649551,11,12,1441,5722,16201,1018
240.24467206,20,22,4201,6636,13201,1019
117.1523909569,41,44,3792,47936,16201,1020
240.207899332,17,20,2374,2620,13201,1021
240.4700686932,24,27,3221,9178,13201,1022
447.8227660656,31,35,7019,3912,13201,1023
1500.2534689903,422,425,174239,301900,13201,1024
1499.9187870026,165,167,29812,17094,13201,1025
240.3412427902,20,19,1988,6281,13201,1026
241.7754979134,18,19,1848,6265,13201,1027
240.4440817833,21,22,2568,6913,13201,1028
240.2729623318,21,23,4267,6700,13201,1029
7.4671328068,21,33,2339,41433,16201,1030
240.3786718845,19,19,1922,6280,13201,1031
577.5741271973,107,115,50459,25786,13201,1032
240.8196380138,29,31,5159,8250,13201,1033
240.2179269791,16,19,2307,2554,13201,1034
7.3106989861,11,13,1679,10497,16201,1035
7.4669082165,12,15,1745,11747,16201,1036
181.7513179779,27,25,3373,6140,16201,1037
240.2791011333,23,24,3831,7438,13201,1038
240.2633678913,16,19,4168,1763,13201,1039
240.2033751011,19,23,2270,6866,13201,1040
240.5639548302,39,42,18756,10901,13201,1041
7.3429269791,9,9,1580,1864,16201,1042
240.6234180927,26,29,4962,7959,13201,1043
1454.8729021549,96,116,10137,12227,13201,1044
240.2779588699,23,25,4399,6833,13201,1045
240.2371947765,16,19,2308,1943,13201,1046
240.6394290924,25,28,4896,8097,13201,1047
7.505726099,21,28,3106,31860,16201,1048
240.3231937885,17,16,2017,2024,13201,1049
240.4270768166,18,20,2278,2057,13201,1050
240.2429628372,19,21,4366,2506,13201,1051
240.2554430962,16,19,2308,1943,13201,1052
7.4378521442,14,14,1640,11279,16201,1053
240.2587139606,18,21,2031,6755,13201,1054
240.2218322754,17,20,2374,2009,13201,1055
240.4075012207,23,30,3376,6846,13201,1056
240.6940889359,28,28,5738,3432,13201,1057
7.3145749569,9,9,1580,1903,16201,1058
240.2605528831,16,19,2308,2554,13201,1059
7.4461431503,16,19,2009,17742,16201,1060
240.7402129173,26,30,5197,3449,13201,1061
435.8529660702,38,41,7234,8987,13201,1062
7.4562220573,11,12,1679,8364,16201,1063
14.0950870514,178,274,14910,472429,16201,1064
7.3331458569,17,21,1959,29936,16201,1065
240.3143439293,17,16,2017,2024,13201,1066
117.7526152134,62,66,6425,83775,16201,1067
115.5057227612,24,21,2616,10059,16201,1068
117.4240589142,82,116,7153,188167,16201,1069
117.4253649712,49,56,4973,72240,16201,1070
115.4169735909,27,23,2814,12545,16201,1071
242.3265531063,93,109,12483,38567,13201,1072
241.3676519394,23,29,4166,8403,13201,1073
240.7460420132,26,28,5012,8107,13201,1074
241.8941640854,20,19,1993,6288,13201,1075
240.4006488323,20,19,5587,1787,13201,1076
240.2413191795,18,20,4300,2440,13201,1077
240.2032220364,16,19,2465,1934,13201,1078
242.6717321873,29,34,4329,12864,13201,1079
506.1680719852,185,171,18816,197069,16201,1080
241.5219097137,17,18,1795,6214,13201,1081
5530.4036788941,2198,2087,224736,2725258,16201,1082
7.4316809177,14,17,1877,14555,16201,1083
240.2592697144,28,30,17571,3346,13201,1084
240.209043026,16,19,2308,2554,13201,1085
240.210999012,17,20,2138,6668,13201,1086
241.0769398212,24,27,5065,3299,13201,1087
240.2039232254,17,20,2373,2009,13201,1088
240.5969190598,25,28,5131,3439,13201,1089
